timestamp,event_type,token,raw_log_line
"2026-09-08 08:17:49,847",OTHER,,"2026-09-08 08:17:49,847 INFO   SLIPPAGE FALLBACK (liq-based, 10x safety): $48 into $31849 liq → est 1.5%"
"2026-09-08 08:17:49,847",OTHER,,"2026-09-08 08:17:49,847 INFO   SLIPPAGE est 1.5% OK — proceeding (post-buy -12% safety active)"
"2026-09-08 08:17:51,119",HONEYPOT_CHECK,,"2026-09-08 08:17:51,119 INFO   HONEYPOT CHECK: Pons buy estimate_gas OK (273230 gas)"
"2026-09-08 08:17:52,383",HONEYPOT_CHECK,,"2026-09-08 08:17:52,383 INFO   HONEYPOT CHECK: Pons sell estimate_gas OK (265752 gas) — SAFE"
"2026-09-08 08:17:52,384",BUY_ATTEMPT,PTP,"2026-09-08 08:17:52,384 INFO BUY PTP with 0.019373 ETH ($47.77)"
"2026-09-08 08:17:53,145",TX_DETAIL,,"2026-09-08 08:17:53,145 INFO   amountOutMin: 391132 tokens (399114 expected, 2% tolerance)"
"2026-09-08 08:17:56,134",BUY_FILLED,PTP,"2026-09-08 08:17:56,134 INFO BOUGHT PTP: 431,864 tokens"
"2026-09-08 08:17:56,924",FILL_CHECK,,"2026-09-08 08:17:56,924 INFO Fill: $0.00011062 vs market: $0.00012010 (+8.6%)"
"2026-09-08 08:17:57,177",ENTRY_CONFIRMED,PTP,"2026-09-08 08:17:57,177 INFO POSITION: PTP 431,864 tokens @ $0.00011062"
"2026-09-08 08:17:57,177",FAST_MONITOR,,"2026-09-08 08:17:57,177 INFO FAST MONITOR: No pool found — DexScreener-only mode for PTP"
"2026-09-08 08:18:23,882",EXIT_TRIGGER_SLOWING,PTP,"2026-09-08 08:18:23,882 WARNING 🔻 SLOWING +40.6%→+5.2% on PTP PnL=-1.8%. Selling..."
"2026-09-08 08:18:31,895",SELL_ATTEMPT,PTP,"2026-09-08 08:18:31,895 INFO SELL PTP (431,864 tokens)"
"2026-09-08 08:18:31,896",TX_DETAIL,amountOutMin,"2026-09-08 08:18:31,896 INFO   SELL amountOutMin: 0.009509 ETH ($23.45) — 50% floor"
"2026-09-08 08:18:34,416",SELL_FILLED,PTP,"2026-09-08 08:18:34,416 INFO SOLD PTP → 0.041214 ETH ($101.63) [50% floor]"
"2026-09-08 08:18:35,035",EXIT_CONFIRMED,,"2026-09-08 08:18:35,035 INFO Exit #2 — $101.63 (PnL -1.8%)"
"2026-09-08 08:18:35,035",COOLDOWN,,"2026-09-08 08:18:35,035 INFO 🔒 Cooldown ON for PTP (losing exit — 1/2 session losses)"
"2026-09-08 08:18:40,395",SCAN,,"2026-09-08 08:18:40,395 INFO Pumping candidates: 1"
"2026-09-08 08:18:40,396",PICK,MOO,"2026-09-08 08:18:40,396 INFO PICK (cached): MOO 5m=+103.0% route=v3_100"
"2026-09-08 08:18:40,396",OTHER,,"2026-09-08 08:18:40,396 INFO ⏱ PRE-ENTRY: Studying MOO momentum... (3 readings, 6s)"
"2026-09-08 08:18:43,419",MOMENTUM_READING,,"2026-09-08 08:18:43,419 INFO   Reading 2: 5m=+70.6% B/S=91/49 (1.86)"
"2026-09-08 08:18:46,524",MOMENTUM_READING,,"2026-09-08 08:18:46,524 INFO   Reading 3: 5m=+103.0% B/S=104/55 (1.89)"
"2026-09-08 08:18:46,524",MOMENTUM_VERIFIED,,"2026-09-08 08:18:46,524 INFO   ✅ Momentum VERIFIED: 103.0→70.6→103.0 — ENTERING"
"2026-09-08 08:18:46,524",VERIFIED_ENTRY,,"2026-09-08 08:18:46,524 INFO ⚡ VERIFIED ENTRY: MOO 5m=+103.0% B/S=1.89 — entering now"
"2026-09-08 08:18:51,416",POOL_FOUND,,"2026-09-08 08:18:51,416 INFO ⚡ POOL FOUND (factory): 0xD6177b59 fee=100 weth_t0=True dec=18"
"2026-09-08 08:18:51,416",OTHER,,"2026-09-08 08:18:51,416 INFO PRE-BUY: Pool found for MOO — fast monitor ready"
"2026-09-08 08:18:55,719",SLIPPAGE_CHECK,,"2026-09-08 08:18:55,719 INFO   SLIPPAGE CHECK (V3): fill=$0.00026002 vs market=$0.00026480 = -1.8%"
"2026-09-08 08:18:57,207",HONEYPOT_CHECK,,"2026-09-08 08:18:57,207 INFO   HONEYPOT CHECK: V3 roundtrip OK (100.0%) — SAFE"
"2026-09-08 08:18:57,207",BUY_ATTEMPT,MOO,"2026-09-08 08:18:57,207 INFO V3 BUY MOO with 0.038214 ETH ($94.24) fee=100"
"2026-09-08 08:18:57,960",TX_DETAIL,,"2026-09-08 08:18:57,960 INFO   V3 amountOutMin: 348759 tokens (2% tolerance)"
"2026-09-08 08:19:04,236",BUY_FILLED,MOO:,"2026-09-08 08:19:04,236 INFO V3 BOUGHT MOO: 351,993 tokens"
"2026-09-08 08:19:08,757",FILL_CHECK,,"2026-09-08 08:19:08,757 INFO Fill: $0.00026772 vs market: $0.00026480 (-1.1%)"
"2026-09-08 08:19:09,007",ENTRY_CONFIRMED,MOO,"2026-09-08 08:19:09,007 INFO POSITION: MOO 351,993 tokens @ $0.00026772"
"2026-09-08 08:19:09,314",FAST_MONITOR,,"2026-09-08 08:19:09,314 INFO ⚡ FAST MONITOR started (pool=0xD6177b59, entry=$0.00026772, poll=400ms)"
"2026-09-08 08:19:09,314",FAST_MONITOR,,"2026-09-08 08:19:09,314 INFO FAST MONITOR: Started immediately (pre-discovered pool)"
"2026-09-08 08:19:25,534",EXIT_TRIGGER_FAST_SL,,"2026-09-08 08:19:25,534 WARNING ⚡ FAST SL TRIGGERED: ⚡ FAST SL -20.7% ($0.00021218)"
"2026-09-08 08:19:25,722",FAST_EXIT_SELLING,MOO,"2026-09-08 08:19:25,722 WARNING ⚡ FAST EXIT: ⚡ FAST SL -20.7% ($0.00021218) on MOO — selling NOW"
"2026-09-08 08:19:25,935",FAST_MONITOR,,"2026-09-08 08:19:25,935 INFO ⚡ FAST MONITOR stopped"
"2026-09-08 08:19:27,523",SELL_ATTEMPT,MOO,"2026-09-08 08:19:27,523 INFO V3 SELL MOO (351,993 tokens) fee=100"
"2026-09-08 08:19:27,523",SELL_ATTEMPT,amountOutMin:,"2026-09-08 08:19:27,523 INFO   V3 SELL amountOutMin: 0.015143 WETH — 50% floor"
"2026-09-08 08:19:30,908",WETH_UNWRAP,,"2026-09-08 08:19:30,908 INFO Unwrapping 0.030271765389605407 WETH → ETH"
"2026-09-08 08:19:32,958",WETH_UNWRAP,,"2026-09-08 08:19:32,958 INFO WETH unwrapped OK. ETH: 0.033163"
"2026-09-08 08:19:33,207",SELL_FILLED,MOO,"2026-09-08 08:19:33,207 INFO V3 SOLD MOO → 0.033163 ETH ($81.78) [50% floor]"
"2026-09-08 08:19:33,460",EXIT_CONFIRMED,,"2026-09-08 08:19:33,460 INFO ⚡ Fast Exit #3 — $81.78"
"2026-09-08 08:19:39,237",SCAN,,"2026-09-08 08:19:39,237 INFO Pumping candidates: 2"
"2026-09-08 08:19:39,237",PICK,AGENTSORA,"2026-09-08 08:19:39,237 INFO PICK (WL): AGENTSORA 5m=+20.5% B/S=25/4 liq=$47,539"
"2026-09-08 08:19:39,238",OTHER,,"2026-09-08 08:19:39,238 INFO ⏱ PRE-ENTRY: Studying AGENTSORA momentum... (3 readings, 6s)"
"2026-09-08 08:19:42,259",MOMENTUM_READING,,"2026-09-08 08:19:42,259 INFO   Reading 2: 5m=+3.1% B/S=28/5 (5.60)"
"2026-09-08 08:19:42,259",MOMENTUM_DIED,,"2026-09-08 08:19:42,259 WARNING   Momentum DIED during observation (+3.1%) — ABORT"
"2026-09-08 08:19:42,259",SKIP,,"2026-09-08 08:19:42,259 INFO SKIP AGENTSORA — momentum not verified"
"2026-09-08 08:19:47,320",SCAN,,"2026-09-08 08:19:47,320 INFO Pumping candidates: 2"
"2026-09-08 08:19:47,320",PICK,AGENTSORA,"2026-09-08 08:19:47,320 INFO PICK (WL): AGENTSORA 5m=+20.5% B/S=25/4 liq=$47,539"
"2026-09-08 08:19:47,320",OTHER,,"2026-09-08 08:19:47,320 INFO ⏱ PRE-ENTRY: Studying AGENTSORA momentum... (3 readings, 6s)"
"2026-09-08 08:19:50,336",MOMENTUM_READING,,"2026-09-08 08:19:50,336 INFO   Reading 2: 5m=+3.1% B/S=28/5 (5.60)"
"2026-09-08 08:19:50,336",MOMENTUM_DIED,,"2026-09-08 08:19:50,336 WARNING   Momentum DIED during observation (+3.1%) — ABORT"
"2026-09-08 08:19:50,336",SKIP,,"2026-09-08 08:19:50,336 INFO SKIP AGENTSORA — momentum not verified"
"2026-09-08 08:19:55,413",SCAN,,"2026-09-08 08:19:55,413 INFO Pumping candidates: 2"
"2026-09-08 08:19:55,413",PICK,AGENTSORA,"2026-09-08 08:19:55,413 INFO PICK (WL): AGENTSORA 5m=+20.5% B/S=25/4 liq=$47,539"
"2026-09-08 08:19:55,413",OTHER,,"2026-09-08 08:19:55,413 INFO ⏱ PRE-ENTRY: Studying AGENTSORA momentum... (3 readings, 6s)"
"2026-09-08 08:19:58,567",MOMENTUM_READING,,"2026-09-08 08:19:58,567 INFO   Reading 2: 5m=+20.5% B/S=25/4 (6.25)"
"2026-09-08 08:20:01,592",MOMENTUM_READING,,"2026-09-08 08:20:01,592 INFO   Reading 3: 5m=+20.5% B/S=25/4 (6.25)"
"2026-09-08 08:20:01,593",MOMENTUM_VERIFIED,,"2026-09-08 08:20:01,593 INFO   ✅ Momentum VERIFIED: 20.5→20.5→20.5 — ENTERING"
"2026-09-08 08:20:01,593",VERIFIED_ENTRY,,"2026-09-08 08:20:01,593 INFO ⚡ VERIFIED ENTRY: AGENTSORA 5m=+20.5% B/S=6.25 — entering now"
"2026-09-08 08:20:36,403",POOL_NOT_FOUND,,"2026-09-08 08:20:36,403 WARNING ⚡ POOL SCAN TIMEOUT after 30s (checked 20 pools) — DexScreener-only"
"2026-09-08 08:20:36,404",OTHER,,"2026-09-08 08:20:36,404 INFO PRE-BUY: No pool for AGENTSORA — DexScreener-only mode"
"2026-09-08 08:20:36,713",POSITION_CAP,,"2026-09-08 08:20:36,713 INFO POSITION CAP: $74 → $72 (0.15% of $48076 liq)"
"2026-09-08 08:20:36,713",OTHER,,"2026-09-08 08:20:36,713 INFO   SLIPPAGE FALLBACK (liq-based, 10x safety): $72 into $48076 liq → est 1.5%"
"2026-09-08 08:20:36,713",OTHER,,"2026-09-08 08:20:36,713 INFO   SLIPPAGE est 1.5% OK — proceeding (post-buy -12% safety active)"
"2026-09-08 08:20:38,014",HONEYPOT_CHECK,,"2026-09-08 08:20:38,014 INFO   HONEYPOT CHECK: Pons buy estimate_gas OK (273361 gas)"
"2026-09-08 08:20:39,321",HONEYPOT_CHECK,,"2026-09-08 08:20:39,321 INFO   HONEYPOT CHECK: Pons sell estimate_gas OK (265880 gas) — SAFE"
"2026-09-08 08:20:39,322",BUY_ATTEMPT,AGENTSORA,"2026-09-08 08:20:39,322 INFO BUY AGENTSORA with 0.029243 ETH ($72.11)"
"2026-09-08 08:20:40,108",TX_DETAIL,,"2026-09-08 08:20:40,108 INFO   amountOutMin: 259249 tokens (264540 expected, 2% tolerance)"
"2026-09-08 08:20:41,596",BUY_REVERTED,,"2026-09-08 08:20:41,596 ERROR BUY AGENTSORA REVERTED"
"2026-09-08 08:20:41,596",OTHER,,"2026-09-08 08:20:41,596 INFO BUY FAILED for AGENTSORA — attempt 1/2"
"2026-09-08 08:20:47,610",SCAN,,"2026-09-08 08:20:47,610 INFO Pumping candidates: 2"
"2026-09-08 08:20:47,610",PICK,MOO,"2026-09-08 08:20:47,610 INFO PICK (cached): MOO 5m=+32.5% route=v3_100"
"2026-09-08 08:20:47,610",OTHER,,"2026-09-08 08:20:47,610 INFO ⏱ PRE-ENTRY: Studying MOO momentum... (3 readings, 6s)"
"2026-09-08 08:20:50,631",MOMENTUM_READING,,"2026-09-08 08:20:50,631 INFO   Reading 2: 5m=+32.5% B/S=97/47 (2.06)"
"2026-09-08 08:20:53,648",MOMENTUM_READING,,"2026-09-08 08:20:53,648 INFO   Reading 3: 5m=+32.5% B/S=97/47 (2.06)"
"2026-09-08 08:20:53,648",MOMENTUM_VERIFIED,,"2026-09-08 08:20:53,648 INFO   ✅ Momentum VERIFIED: 32.5→32.5→32.5 — ENTERING"
"2026-09-08 08:20:53,648",VERIFIED_ENTRY,,"2026-09-08 08:20:53,648 INFO ⚡ VERIFIED ENTRY: MOO 5m=+32.5% B/S=2.06 — entering now"
"2026-09-08 08:20:58,313",POOL_FOUND,,"2026-09-08 08:20:58,313 INFO ⚡ POOL FOUND (factory): 0xD6177b59 fee=100 weth_t0=True dec=18"
"2026-09-08 08:20:58,313",OTHER,,"2026-09-08 08:20:58,313 INFO PRE-BUY: Pool found for MOO — fast monitor ready"
"2026-09-08 08:21:01,536",SLIPPAGE_CHECK,,"2026-09-08 08:21:01,536 INFO   SLIPPAGE CHECK (V3): fill=$0.00023167 vs market=$0.00020010 = +15.8%"
"2026-09-08 08:21:01,536",WARNING,,"2026-09-08 08:21:01,536 WARNING   SLIPPAGE 15.8% > 2.0% MAX — REJECT MOO"
"2026-09-08 08:21:01,536",SKIP,,"2026-09-08 08:21:01,536 INFO SKIP MOO — slippage too high (15.8%)"
"2026-09-08 08:21:06,614",SCAN,,"2026-09-08 08:21:06,614 INFO Pumping candidates: 2"
"2026-09-08 08:21:06,614",PICK,MOO,"2026-09-08 08:21:06,614 INFO PICK (cached): MOO 5m=+32.5% route=v3_100"
"2026-09-08 08:21:06,614",OTHER,,"2026-09-08 08:21:06,614 INFO ⏱ PRE-ENTRY: Studying MOO momentum... (3 readings, 6s)"
"2026-09-08 08:21:09,633",MOMENTUM_READING,,"2026-09-08 08:21:09,633 INFO   Reading 2: 5m=+32.5% B/S=97/47 (2.06)"
"2026-09-08 08:21:12,652",MOMENTUM_READING,,"2026-09-08 08:21:12,652 INFO   Reading 3: 5m=+32.5% B/S=97/47 (2.06)"
"2026-09-08 08:21:12,653",MOMENTUM_VERIFIED,,"2026-09-08 08:21:12,653 INFO   ✅ Momentum VERIFIED: 32.5→32.5→32.5 — ENTERING"
"2026-09-08 08:21:12,653",VERIFIED_ENTRY,,"2026-09-08 08:21:12,653 INFO ⚡ VERIFIED ENTRY: MOO 5m=+32.5% B/S=2.06 — entering now"
"2026-09-08 08:21:17,331",POOL_FOUND,,"2026-09-08 08:21:17,331 INFO ⚡ POOL FOUND (factory): 0xD6177b59 fee=100 weth_t0=True dec=18"
"2026-09-08 08:21:17,331",OTHER,,"2026-09-08 08:21:17,331 INFO PRE-BUY: Pool found for MOO — fast monitor ready"
"2026-09-08 08:21:20,879",SLIPPAGE_CHECK,,"2026-09-08 08:21:20,879 INFO   SLIPPAGE CHECK (V3): fill=$0.00024692 vs market=$0.00023090 = +6.9%"
"2026-09-08 08:21:20,880",WARNING,,"2026-09-08 08:21:20,880 WARNING   SLIPPAGE 6.9% > 2.0% MAX — REJECT MOO"
"2026-09-08 08:21:20,880",SKIP,,"2026-09-08 08:21:20,880 INFO SKIP MOO — slippage too high (6.9%)"
"2026-09-08 08:21:26,472",SCAN,,"2026-09-08 08:21:26,472 INFO Pumping candidates: 3"
"2026-09-08 08:21:26,473",PICK,AGENTSORA,"2026-09-08 08:21:26,473 INFO PICK (WL): AGENTSORA 5m=+22.9% B/S=29/5 liq=$49,552"
"2026-09-08 08:21:26,473",OTHER,,"2026-09-08 08:21:26,473 INFO ⏱ PRE-ENTRY: Studying AGENTSORA momentum... (3 readings, 6s)"
"2026-09-08 08:21:29,491",MOMENTUM_READING,,"2026-09-08 08:21:29,491 INFO   Reading 2: 5m=+12.7% B/S=22/5 (4.40)"
"2026-09-08 08:21:32,512",MOMENTUM_READING,,"2026-09-08 08:21:32,512 INFO   Reading 3: 5m=+12.7% B/S=22/5 (4.40)"
"2026-09-08 08:21:32,512",WARNING,,"2026-09-08 08:21:32,512 WARNING   Latest reading +12.7% below entry threshold +19.0% — ABORT"
"2026-09-08 08:21:32,512",SKIP,,"2026-09-08 08:21:32,512 INFO SKIP AGENTSORA — momentum not verified"
"2026-09-08 08:21:37,584",SCAN,,"2026-09-08 08:21:37,584 INFO Pumping candidates: 3"
"2026-09-08 08:21:37,584",PICK,AGENTSORA,"2026-09-08 08:21:37,584 INFO PICK (WL): AGENTSORA 5m=+22.9% B/S=29/5 liq=$49,552"
"2026-09-08 08:21:37,585",OTHER,,"2026-09-08 08:21:37,585 INFO ⏱ PRE-ENTRY: Studying AGENTSORA momentum... (3 readings, 6s)"
"2026-09-08 08:21:40,604",MOMENTUM_READING,,"2026-09-08 08:21:40,604 INFO   Reading 2: 5m=+12.7% B/S=22/5 (4.40)"
"2026-09-08 08:21:43,628",MOMENTUM_READING,,"2026-09-08 08:21:43,628 INFO   Reading 3: 5m=+12.7% B/S=22/5 (4.40)"
"2026-09-08 08:21:43,629",WARNING,,"2026-09-08 08:21:43,629 WARNING   Latest reading +12.7% below entry threshold +19.0% — ABORT"
"2026-09-08 08:21:43,629",SKIP,,"2026-09-08 08:21:43,629 INFO SKIP AGENTSORA — momentum not verified"
"2026-09-08 08:21:48,692",SCAN,,"2026-09-08 08:21:48,692 INFO Pumping candidates: 3"
"2026-09-08 08:21:48,692",PICK,AGENTSORA,"2026-09-08 08:21:48,692 INFO PICK (WL): AGENTSORA 5m=+22.9% B/S=29/5 liq=$49,552"
"2026-09-08 08:21:48,693",OTHER,,"2026-09-08 08:21:48,693 INFO ⏱ PRE-ENTRY: Studying AGENTSORA momentum... (3 readings, 6s)"
"2026-09-08 08:21:51,724",MOMENTUM_READING,,"2026-09-08 08:21:51,724 INFO   Reading 2: 5m=+12.7% B/S=22/5 (4.40)"
"2026-09-08 08:21:54,744",MOMENTUM_READING,,"2026-09-08 08:21:54,744 INFO   Reading 3: 5m=+12.7% B/S=22/5 (4.40)"
"2026-09-08 08:21:54,744",WARNING,,"2026-09-08 08:21:54,744 WARNING   Latest reading +12.7% below entry threshold +19.0% — ABORT"
"2026-09-08 08:21:54,744",SKIP,,"2026-09-08 08:21:54,744 INFO SKIP AGENTSORA — momentum not verified"
"2026-09-08 08:22:00,132",SCAN,,"2026-09-08 08:22:00,132 INFO Pumping candidates: 2"
"2026-09-08 08:22:00,132",PICK,MOO,"2026-09-08 08:22:00,132 INFO PICK (cached): MOO 5m=+32.0% route=v3_100"
"2026-09-08 08:22:00,132",OTHER,,"2026-09-08 08:22:00,132 INFO ⏱ PRE-ENTRY: Studying MOO momentum... (3 readings, 6s)"
"2026-09-08 08:22:03,157",MOMENTUM_READING,,"2026-09-08 08:22:03,157 INFO   Reading 2: 5m=+32.0% B/S=111/49 (2.27)"
"2026-09-08 08:22:06,176",MOMENTUM_READING,,"2026-09-08 08:22:06,176 INFO   Reading 3: 5m=+32.0% B/S=111/49 (2.27)"
"2026-09-08 08:22:06,176",MOMENTUM_VERIFIED,,"2026-09-08 08:22:06,176 INFO   ✅ Momentum VERIFIED: 32.0→32.0→32.0 — ENTERING"
"2026-09-08 08:22:06,176",VERIFIED_ENTRY,,"2026-09-08 08:22:06,176 INFO ⚡ VERIFIED ENTRY: MOO 5m=+32.0% B/S=2.27 — entering now"
"2026-09-08 08:22:10,849",POOL_FOUND,,"2026-09-08 08:22:10,849 INFO ⚡ POOL FOUND (factory): 0xD6177b59 fee=100 weth_t0=True dec=18"
"2026-09-08 08:22:10,849",OTHER,,"2026-09-08 08:22:10,849 INFO PRE-BUY: Pool found for MOO — fast monitor ready"
"2026-09-08 08:22:13,969",SLIPPAGE_CHECK,,"2026-09-08 08:22:13,969 INFO   SLIPPAGE CHECK (V3): fill=$0.00016001 vs market=$0.00024720 = -35.3%"
"2026-09-08 08:22:15,523",HONEYPOT_CHECK,,"2026-09-08 08:22:15,523 INFO   HONEYPOT CHECK: V3 roundtrip OK (100.0%) — SAFE"
"2026-09-08 08:22:15,523",BUY_ATTEMPT,MOO,"2026-09-08 08:22:15,523 INFO V3 BUY MOO with 0.030095 ETH ($74.22) fee=100"
"2026-09-08 08:22:16,308",TX_DETAIL,,"2026-09-08 08:22:16,308 INFO   V3 amountOutMin: 294219 tokens (2% tolerance)"
"2026-09-08 08:22:22,395",BUY_FILLED,MOO:,"2026-09-08 08:22:22,395 INFO V3 BOUGHT MOO: 460,431 tokens"
"2026-09-08 08:22:23,215",FILL_CHECK,,"2026-09-08 08:22:23,215 INFO Fill: $0.00016119 vs market: $0.00024530 (+52.2%)"
"2026-09-08 08:22:23,479",ENTRY_CONFIRMED,MOO,"2026-09-08 08:22:23,479 INFO POSITION: MOO 460,431 tokens @ $0.00016119"
"2026-09-08 08:22:23,754",FAST_MONITOR,,"2026-09-08 08:22:23,754 INFO ⚡ FAST MONITOR started (pool=0xD6177b59, entry=$0.00016119, poll=400ms)"
"2026-09-08 08:22:23,755",FAST_MONITOR,,"2026-09-08 08:22:23,755 INFO FAST MONITOR: Started immediately (pre-discovered pool)"
"2026-09-08 08:22:23,783",EXIT_TRIGGER_HARD_TP,,"2026-09-08 08:22:23,783 INFO 🎯 HARD TP HIT on MOO at PnL=+52.2% — LOCKING PROFIT"
"2026-09-08 08:22:23,783",EXIT_TRIGGER_HARD_TP,MOO,"2026-09-08 08:22:23,783 WARNING 💰 TAKE PROFIT +52.2% ≥ +25.0% on MOO PnL=+52.2%. Selling..."
"2026-09-08 08:22:24,652",FAST_MONITOR,,"2026-09-08 08:22:24,652 INFO ⚡ FAST MONITOR stopped"
"2026-09-08 08:22:26,202",SELL_ATTEMPT,MOO,"2026-09-08 08:22:26,202 INFO V3 SELL MOO (460,431 tokens) fee=100"
"2026-09-08 08:22:26,203",SELL_ATTEMPT,amountOutMin:,"2026-09-08 08:22:26,203 INFO   V3 SELL amountOutMin: 0.022900 WETH — 50% floor"
"2026-09-08 08:22:29,560",WETH_UNWRAP,,"2026-09-08 08:22:29,560 INFO Unwrapping 0.030089404035458447 WETH → ETH"
"2026-09-08 08:22:31,723",WETH_UNWRAP,,"2026-09-08 08:22:31,723 INFO WETH unwrapped OK. ETH: 0.032993"
"2026-09-08 08:22:31,981",SELL_FILLED,MOO,"2026-09-08 08:22:31,981 INFO V3 SOLD MOO → 0.032993 ETH ($81.36) [50% floor]"
"2026-09-08 08:22:32,239",EXIT_CONFIRMED,,"2026-09-08 08:22:32,239 INFO Exit #4 — $81.36 (PnL +52.2%)"
"2026-09-08 08:22:32,239",OTHER,,"2026-09-08 08:22:32,239 INFO 🔓 No cooldown for MOO (winning exit — re-entry allowed)"
"2026-09-08 08:22:37,783",SCAN,,"2026-09-08 08:22:37,783 INFO Pumping candidates: 1"
"2026-09-08 08:22:37,783",SCAN_TEST,OTC,"2026-09-08 08:22:37,783 INFO Testing OTC 5m=+35.3%..."
"2026-09-08 08:22:48,833",CACHE,,"2026-09-08 08:22:48,833 INFO   V4 pool resolved: ETH/? fee=100 ts=1 hooks=0x6489153b liq=63215115882119574135600"
"2026-09-08 08:22:49,621",OTHER,,"2026-09-08 08:22:49,621 INFO   0x9a885234: V4 ETH VERIFIED (output=8082957587722391975608 for 0.0001 ETH) route=v4eth_100_1"
"2026-09-08 08:22:49,623",CACHE,,"2026-09-08 08:22:49,623 INFO V4 cache saved: 32 pools, 21 routes"
"2026-09-08 08:22:49,623",PICK,OTC,"2026-09-08 08:22:49,623 INFO PICK (new/v4): OTC route=v4eth_100_1"
"2026-09-08 08:22:49,623",OTHER,,"2026-09-08 08:22:49,623 INFO ⏱ PRE-ENTRY: Studying OTC momentum... (3 readings, 6s)"
"2026-09-08 08:22:52,646",MOMENTUM_READING,,"2026-09-08 08:22:52,646 INFO   Reading 2: 5m=+34.1% B/S=41/32 (1.28)"
"2026-09-08 08:22:55,664",MOMENTUM_READING,,"2026-09-08 08:22:55,664 INFO   Reading 3: 5m=+34.7% B/S=53/39 (1.36)"
"2026-09-08 08:22:55,664",MOMENTUM_VERIFIED,,"2026-09-08 08:22:55,664 INFO   ✅ Momentum VERIFIED: 35.3→34.1→34.7 — ENTERING"
"2026-09-08 08:22:55,664",VERIFIED_ENTRY,,"2026-09-08 08:22:55,664 INFO ⚡ VERIFIED ENTRY: OTC 5m=+34.7% B/S=1.28 — entering now"
"2026-09-08 08:23:29,529",POOL_NOT_FOUND,,"2026-09-08 08:23:29,529 WARNING ⚡ POOL SCAN TIMEOUT after 30s (checked 15 pools) — DexScreener-only"
"2026-09-08 08:23:29,530",OTHER,,"2026-09-08 08:23:29,530 INFO PRE-BUY: No pool for OTC — DexScreener-only mode"
"2026-09-08 08:23:29,812",POSITION_CAP,,"2026-09-08 08:23:29,812 INFO POSITION CAP: $74 → $37 (0.15% of $24919 liq)"
"2026-09-08 08:23:31,377",SLIPPAGE_CHECK,,"2026-09-08 08:23:31,377 INFO   SLIPPAGE CHECK (V4): fill=$0.00002403 vs market=$0.00003056 = -21.4%"
"2026-09-08 08:23:32,941",HONEYPOT_CHECK,,"2026-09-08 08:23:32,941 WARNING   HONEYPOT CHECK: V4 roundtrip 0.1% — too much tax/fee — SKIP 0x9a885234"
"2026-09-08 08:23:32,941",HONEYPOT_BLOCKED,OTC,"2026-09-08 08:23:32,941 WARNING 🚨 HONEYPOT BLOCKED: OTC — cannot sell, skipping"
"2026-09-08 08:23:38,435",SCAN,,"2026-09-08 08:23:38,435 INFO Pumping candidates: 1"
"2026-09-08 08:23:38,436",PICK,OTC,"2026-09-08 08:23:38,436 INFO PICK (cached): OTC 5m=+44.0% route=v4eth_100_1"
"2026-09-08 08:23:38,436",OTHER,,"2026-09-08 08:23:38,436 INFO ⏱ PRE-ENTRY: Studying OTC momentum... (3 readings, 6s)"
"2026-09-08 08:23:41,519",MOMENTUM_READING,,"2026-09-08 08:23:41,519 INFO   Reading 2: 5m=+44.0% B/S=47/27 (1.74)"
"2026-09-08 08:23:44,537",MOMENTUM_READING,,"2026-09-08 08:23:44,537 INFO   Reading 3: 5m=+44.0% B/S=47/27 (1.74)"
"2026-09-08 08:23:44,537",MOMENTUM_VERIFIED,,"2026-09-08 08:23:44,537 INFO   ✅ Momentum VERIFIED: 44.0→44.0→44.0 — ENTERING"
"2026-09-08 08:23:44,537",VERIFIED_ENTRY,,"2026-09-08 08:23:44,537 INFO ⚡ VERIFIED ENTRY: OTC 5m=+44.0% B/S=1.74 — entering now"
"2026-09-08 08:24:19,802",POOL_NOT_FOUND,,"2026-09-08 08:24:19,802 WARNING ⚡ POOL SCAN TIMEOUT after 30s (checked 20 pools) — DexScreener-only"
"2026-09-08 08:24:19,803",OTHER,,"2026-09-08 08:24:19,803 INFO PRE-BUY: No pool for OTC — DexScreener-only mode"
"2026-09-08 08:24:20,089",POSITION_CAP,,"2026-09-08 08:24:20,089 INFO POSITION CAP: $74 → $32 (0.15% of $21460 liq)"
"2026-09-08 08:24:21,656",SLIPPAGE_CHECK,,"2026-09-08 08:24:21,656 INFO   SLIPPAGE CHECK (V4): fill=$0.00002604 vs market=$0.00002486 = +4.8%"
"2026-09-08 08:24:21,656",WARNING,,"2026-09-08 08:24:21,656 WARNING   SLIPPAGE 4.8% > 2.0% MAX — REJECT OTC"
"2026-09-08 08:24:21,656",SKIP,,"2026-09-08 08:24:21,656 INFO SKIP OTC — slippage too high (4.8%)"
"2026-09-08 08:24:37,058",SCAN,,"2026-09-08 08:24:37,058 INFO Pumping candidates: 1"
"2026-09-08 08:24:37,058",PICK,AGENTSORA,"2026-09-08 08:24:37,058 INFO PICK (WL): AGENTSORA 5m=+22.4% B/S=28/8 liq=$53,194"
"2026-09-08 08:24:37,058",OTHER,,"2026-09-08 08:24:37,058 INFO ⏱ PRE-ENTRY: Studying AGENTSORA momentum... (3 readings, 6s)"
"2026-09-08 08:24:49,566",MOMENTUM_READING,,"2026-09-08 08:24:49,566 INFO   Reading 2: 5m=+24.2% B/S=30/9 (3.33)"
